"","barcodes","clusters"
"20202","jincmalk-1","15_MES"
"20203","jinfghoh-1","15_MES"
"20204","jinhpgnn-1","15_MES"
"20205","jinmghek-1","15_MES"
"20206","jinnpano-1","15_MES"
"20207","jinphmlj-1","15_MES"
"20208","jioagocp-1","15_MES"
"20209","jioankik-1","19_ENDO"
"20210","jiochcde-1","15_MES"
"20211","jiodhfhe-1","15_MES"
"20212","jioeohnm-1","15_MES"
"20213","jiohlkfj-1","15_MES"
"20214","jioiempj-1","15_MES"
"20215","jioklmho-1","15_MES"
"20216","jioladcf-1","15_MES"
"20217","jiooiala-1","15_MES"
"20218","jipafoda-1","15_MES"
"20219","jipajnfj-1","15_MES"
"20220","jipbkhgk-1","15_MES"
"20221","jipbkpla-1","15_MES"
"20222","jipdaikd-1","15_MES"
"20223","jipfnlep-1","15_MES"
"20224","jipibkoc-1","15_MES"
"20225","jipiginm-1","15_MES"
"20226","jipimbem-1","15_MES"
"20227","jipkhphd-1","15_MES"
"20228","jipnahcp-1","10_ENDO"
"20229","jipnijib-1","19_ENDO"
"20230","jipoaamg-1","10_ENDO"
"20231","jipofifn-1","10_ENDO"
"20232","jjacfhfj-1","2_PCT"
"20233","jjahjpkh-1","23_LEU"
"20234","jjamjfdf-1","23_LEU"
"20235","jjanllfh-1","23_LEU"
"20236","jjapeinl-1","23_LEU"
"20237","jjbapjjd-1","2_PCT"
"20238","jjbbbgfj-1","23_LEU"
"20239","jjbdgipl-1","23_LEU"
"20240","jjbdndfn-1","23_LEU"
"20241","jjbfibog-1","2_PCT"
"20242","jjblkjij-1","23_LEU"
"20243","jjbmennc-1","2_PCT"
"20244","jjbnodom-1","23_LEU"
"20245","jjbpeaci-1","2_PCT"
"20246","jjbpnbja-1","23_LEU"
"20247","jjcaennn-1","15_MES"
"20248","jjcaigea-1","2_PCT"
"20249","jjcbhdad-1","2_PCT"
"20250","jjcbokek-1","22_MES"
"20251","jjcinibb-1","2_PCT"
"20252","jjckcdmp-1","23_LEU"
"20253","jjclllhj-1","2_PCT"
"20254","jjcpkhao-1","23_LEU"
"20255","jjddemej-1","12_POD"
"20256","jjdfmfke-1","23_LEU"
"20257","jjdgfjhj-1","15_MES"
"20258","jjdhmldn-1","23_LEU"
"20259","jjdileoh-1","23_LEU"
"20260","jjdjgmgl-1","12_POD"
"20261","jjdkgcdd-1","23_LEU"
"20262","jjdoebmk-1","23_LEU"
"20263","jjdpbfnm-1","23_LEU"
"20264","jjdpilhi-1","2_PCT"
"20265","jjeaklbf-1","23_LEU"
"20266","jjeinjhn-1","23_LEU"
"20267","jjejjbdk-1","2_PCT"
"20268","jjejmgjc-1","15_MES"
"20269","jjemnibl-1","2_PCT"
"20270","jjemnopa-1","23_LEU"
"20271","jjeoeegm-1","16_PEC"
"20272","jjfaflab-1","2_PCT"
"20273","jjfcdnom-1","23_LEU"
"20274","jjfckjom-1","23_LEU"
"20275","jjfdfmdn-1","23_LEU"
"20276","jjffoajb-1","2_PCT"
"20277","jjfnkhkc-1","23_LEU"
"20278","jjgcgcnm-1","23_LEU"
"20279","jjgfmoen-1","15_MES"
"20280","jjgnjcln-1","15_MES"
"20281","jjgpcnjj-1","15_MES"
"20282","jjhaeebg-1","10_ENDO"
"20283","jjhakggl-1","10_ENDO"
"20284","jjhaklbl-1","15_MES"
"20285","jjhcikio-1","15_MES"
"20286","jjhenejj-1","16_PEC"
"20287","jjhgannd-1","12_POD"
"20288","jjhielpp-1","15_MES"
"20289","jjhmcfmc-1","0_TAL"
"20290","jjiebpfj-1","15_MES"
"20291","jjiejooo-1","0_TAL"
"20292","jjifkgnk-1","15_MES"
"20293","jjihikbb-1","4_TAL"
"20294","jjijeibp-1","15_MES"
"20295","jjiknbdp-1","4_TAL"
"20296","jjilhhej-1","0_TAL"
"20297","jjilpkme-1","0_TAL"
"20298","jjimgbhm-1","10_ENDO"
"20299","jjimkamn-1","4_TAL"
"20300","jjinedem-1","15_MES"
"20301","jjinnlao-1","15_MES"
"20302","jjipdbnd-1","15_MES"
"20303","jjipglgc-1","4_TAL"
"20304","jjipppoi-1","17_ENDO"
"20305","jjjadenk-1","0_TAL"
"20306","jjjbipjp-1","0_TAL"
"20307","jjjeedfo-1","0_TAL"
"20308","jjjfhoin-1","23_LEU"
"20309","jjjkaglj-1","0_TAL"
"20310","jjjkanad-1","10_ENDO"
"20311","jjjlfgpf-1","15_MES"
"20312","jjjmdebd-1","0_TAL"
"20313","jjjnnhmc-1","0_TAL"
"20314","jjjplnkb-1","23_LEU"
"20315","jjkakdod-1","10_ENDO"
"20316","jjkbdhii-1","15_MES"
"20317","jjkbojog-1","15_MES"
"20318","jjkcmdek-1","19_ENDO"
"20319","jjkdeiec-1","19_ENDO"
"20320","jjkdgnch-1","15_MES"
"20321","jjkefmbd-1","17_ENDO"
"20322","jjkelhia-1","15_MES"
"20323","jjkffkml-1","19_ENDO"
"20324","jjkgfjkg-1","15_MES"
"20325","jjkgimln-1","15_MES"
"20326","jjklempk-1","15_MES"
"20327","jjkmlhkd-1","15_MES"
"20328","jjkolkjk-1","15_MES"
"20329","jjkpkpnd-1","15_MES"
"20330","jjladokl-1","15_MES"
"20331","jjlbnojp-1","15_MES"
"20332","jjldadjk-1","15_MES"
"20333","jjllfpkc-1","4_TAL"
"20334","jjllhfck-1","4_TAL"
"20335","jjmdbjmm-1","15_MES"
"20336","jjmdblkf-1","15_MES"
"20337","jjmeiknc-1","15_MES"
"20338","jjmfijnd-1","15_MES"
"20339","jjmgjbgh-1","0_TAL"
"20340","jjmhdcbn-1","15_MES"
"20341","jjmiigpc-1","23_LEU"
"20342","jjmnnohe-1","15_MES"
"20343","jjndahfb-1","15_MES"
"20344","jjnfhman-1","15_MES"
"20345","jjngggoa-1","15_MES"
"20346","jjninlof-1","12_POD"
"20347","jjnjilkf-1","15_MES"
"20348","jjnnnanp-1","15_MES"
"20349","jjnocokk-1","10_ENDO"
"20350","jjnohllh-1","13_PCT-TAL"
"20351","jjobjigo-1","0_TAL"
"20352","jjofflna-1","0_TAL"
"20353","jjoimlnc-1","0_TAL"
"20354","jjopbcdf-1","0_TAL"
"20355","jjpadimi-1","0_TAL"
"20356","jjpbobil-1","0_TAL"
"20357","jjpbpcdd-1","0_TAL"
"20358","jjplfbhg-1","15_MES"
"20359","jjpmhoib-1","15_MES"
"20360","jjpmjpkh-1","4_TAL"
"20361","jjpnhjdb-1","0_TAL"
"20362","jjppgfka-1","15_MES"
"20363","jkaccgcb-1","15_MES"
"20364","jkaeodja-1","0_TAL"
"20365","jkahblob-1","2_PCT"
"20366","jkakigha-1","16_PEC"
"20367","jkakofan-1","0_TAL"
"20368","jkamekjd-1","9_LOH"
"20369","jkapilnp-1","16_PEC"
"20370","jkappajh-1","9_LOH"
"20371","jkbdince-1","0_TAL"
"20372","jkbebmnl-1","16_PEC"
"20373","jkbkkeli-1","16_PEC"
"20374","jkbmffnj-1","16_PEC"
"20375","jkbmillh-1","0_TAL"
"20376","jkcdmjei-1","23_LEU"
"20377","jkcebcpa-1","9_LOH"
"20378","jkcggooe-1","23_LEU"
"20379","jkchghgh-1","16_PEC"
"20380","jkcihbli-1","2_PCT"
"20381","jkclgbdd-1","16_PEC"
"20382","jkcmmdal-1","16_PEC"
"20383","jkcmpffo-1","23_LEU"
"20384","jkcokflc-1","16_PEC"
"20385","jkcpmidb-1","9_LOH"
"20386","jkdaacmp-1","9_LOH"
"20387","jkddkahj-1","16_PEC"
"20388","jkdenfco-1","16_PEC"
"20389","jkdfbaae-1","23_LEU"
"20390","jkdiimie-1","15_MES"
"20391","jkdjkgfk-1","0_TAL"
"20392","jkdngmha-1","0_TAL"
"20393","jkdodoga-1","0_TAL"
"20394","jkdoifkm-1","0_TAL"
"20395","jkeagfch-1","15_MES"
"20396","jkeagkpb-1","15_MES"
"20397","jkeandep-1","23_LEU"
"20398","jkefnkie-1","10_ENDO"
"20399","jkeglgih-1","0_TAL"
"20400","jkejdhoe-1","23_LEU"
"20401","jkekimkm-1","15_MES"
"20402","jkeokfji-1","15_MES"
"20403","jkeoncaa-1","23_LEU"
"20404","jkfdohmm-1","15_MES"
"20405","jkfghloi-1","15_MES"
"20406","jkfhbicj-1","16_PEC"
"20407","jkfhoobp-1","0_TAL"
"20408","jkfjibae-1","0_TAL"
"20409","jkgachje-1","16_PEC"
"20410","jkgbpehd-1","10_ENDO"
"20411","jkgecblc-1","16_PEC"
"20412","jkgfddkg-1","0_TAL"
"20413","jkggeage-1","16_PEC"
"20414","jkggpkpe-1","10_ENDO"
"20415","jkghghao-1","15_MES"
"20416","jkgijgld-1","0_TAL"
"20417","jkgjagge-1","15_MES"
"20418","jkgkdakk-1","0_TAL"
"20419","jkgnhbog-1","10_ENDO"
"20420","jkhailgk-1","15_MES"
"20421","jkhbaenc-1","10_ENDO"
"20422","jkhcognm-1","15_MES"
"20423","jkhfiabk-1","0_TAL"
"20424","jkhjondd-1","0_TAL"
"20425","jkhmdngp-1","15_MES"
"20426","jkhobinl-1","4_TAL"
"20427","jkideici-1","4_TAL"
"20428","jkidemma-1","0_TAL"
"20429","jkihioba-1","15_MES"
"20430","jkiidbfg-1","15_MES"
"20431","jkinigkf-1","15_MES"
"20432","jkipehpm-1","19_ENDO"
"20433","jkjaadgl-1","15_MES"
"20434","jkjammel-1","15_MES"
"20435","jkjcnplf-1","15_MES"
"20436","jkjfoddm-1","4_TAL"
"20437","jkjfpmno-1","0_TAL"
"20438","jkjhbhoj-1","4_TAL"
"20439","jkjipjgm-1","4_TAL"
"20440","jkjjldge-1","0_TAL"
"20441","jkjnplmg-1","4_TAL"
"20442","jkjpcjgj-1","15_MES"
"20443","jkjphplp-1","4_TAL"
"20444","jkkbkkde-1","15_MES"
"20445","jkkbplhf-1","15_MES"
"20446","jkkelpnm-1","0_TAL"
"20447","jkkhodmo-1","23_LEU"
"20448","jkkiajee-1","15_MES"
"20449","jkkkdkjc-1","15_MES"
"20450","jkkkmhcj-1","15_MES"
"20451","jkkmioln-1","4_TAL"
"20452","jklbljhi-1","15_MES"
"20453","jklcnjgl-1","10_ENDO"
"20454","jkllbmpf-1","0_TAL"
"20455","jklldnfj-1","15_MES"
"20456","jkloeoao-1","15_MES"
"20457","jkmboldd-1","15_MES"
"20458","jkmdallp-1","15_MES"
"20459","jkmgkefg-1","15_MES"
"20460","jkmhoecm-1","15_MES"
"20461","jkmjiljo-1","10_ENDO"
"20462","jkmoackl-1","0_TAL"
"20463","jkmpehkk-1","15_MES"
"20464","jknbjela-1","15_MES"
"20465","jkndifmn-1","15_MES"
"20466","jknffjog-1","15_MES"
"20467","jkniooaj-1","15_MES"
"20468","jknjlagk-1","15_MES"
"20469","jknklmdm-1","23_LEU"
"20470","jknmklee-1","15_MES"
"20471","jkoclfpi-1","23_LEU"
"20472","jkocnejp-1","15_MES"
"20473","jkoffhcp-1","15_MES"
"20474","jkoghinf-1","15_MES"
"20475","jkomoekb-1","15_MES"
"20476","jkopmofo-1","15_MES"
"20477","jkpbaodm-1","19_ENDO"
"20478","jkpdgcce-1","23_LEU"
"20479","jkpedhme-1","15_MES"
"20480","jkpfhjpp-1","23_LEU"
"20481","jkphkloi-1","19_ENDO"
"20482","jkpicghb-1","10_ENDO"
"20483","jkpjgdnl-1","10_ENDO"
"20484","jkpnehif-1","15_MES"
"20485","jkpnfghh-1","19_ENDO"
"20486","jkpopfem-1","15_MES"
"20487","jlaamcmi-1","10_ENDO"
"20488","jladneib-1","15_MES"
"20489","jlaecalg-1","15_MES"
"20490","jlafmfnk-1","15_MES"
"20491","jlakeoch-1","10_ENDO"
"20492","jlakhgka-1","15_MES"
"20493","jlaliged-1","23_LEU"
"20494","jlannnoi-1","15_MES"
"20495","jlapdhnb-1","15_MES"
"20496","jlbbjaej-1","0_TAL"
"20497","jlbeafnn-1","23_LEU"
"20498","jlbecdfj-1","23_LEU"
"20499","jlbejlop-1","15_MES"
"20500","jlbghbbl-1","23_LEU"
"20501","jlbghoaa-1","15_MES"
"20502","jlbicfni-1","23_LEU"
"20503","jlblnghd-1","23_LEU"
"20504","jlboojhk-1","15_MES"
"20505","jlcagbnf-1","23_LEU"
"20506","jlcapafa-1","15_MES"
"20507","jlcchpjh-1","15_MES"
"20508","jlcffnpn-1","15_MES"
"20509","jlckelfh-1","15_MES"
"20510","jlcpllmm-1","15_MES"
"20511","jldaakde-1","19_ENDO"
"20512","jldacgpd-1","23_LEU"
"20513","jldbbicp-1","15_MES"
"20514","jlddabgp-1","15_MES"
"20515","jlddooff-1","15_MES"
"20516","jldfoklj-1","15_MES"
"20517","jldiecpn-1","15_MES"
"20518","jldiogpm-1","15_MES"
"20519","jlebkbdl-1","15_MES"
"20520","jleccjgd-1","15_MES"
"20521","jlegdeij-1","0_TAL"
"20522","jleghhhb-1","15_MES"
"20523","jlehjife-1","10_ENDO"
"20524","jleiggib-1","15_MES"
"20525","jleikmgl-1","10_ENDO"
"20526","jlekikgi-1","15_MES"
"20527","jlelpmaf-1","15_MES"
"20528","jlemafbc-1","10_ENDO"
"20529","jlemgemk-1","15_MES"
"20530","jlemoiid-1","23_LEU"
"20531","jleoachc-1","15_MES"
"20532","jleoemhp-1","23_LEU"
"20533","jlfaocjp-1","10_ENDO"
"20534","jlfdcopm-1","15_MES"
"20535","jlfgplel-1","10_ENDO"
"20536","jlfhnodj-1","15_MES"
"20537","jlfmjkhi-1","10_ENDO"
"20538","jlgaonhn-1","23_LEU"
"20539","jlgbbijb-1","15_MES"
"20540","jlgigmaj-1","23_LEU"
"20541","jlgobcma-1","23_LEU"
"20542","jlhbikbm-1","15_MES"
"20543","jlhfhlia-1","15_MES"
"20544","jlhkekeh-1","15_MES"
"20545","jlhlodmd-1","23_LEU"
"20546","jlhmabpo-1","15_MES"
"20547","jlibfglh-1","10_ENDO"
"20548","jlihodhe-1","15_MES"
"20549","jlimamkm-1","23_LEU"
"20550","jlimbiff-1","15_MES"
"20551","jljbljne-1","10_ENDO"
"20552","jljcnhan-1","15_MES"
"20553","jljdbohc-1","15_MES"
"20554","jljejcpg-1","15_MES"
"20555","jljhlkaa-1","15_MES"
"20556","jljibjjb-1","15_MES"
"20557","jljilflg-1","15_MES"
"20558","jljknglk-1","15_MES"
"20559","jljladed-1","15_MES"
"20560","jljleomn-1","15_MES"
"20561","jljmgcjp-1","15_MES"
"20562","jlkfkghg-1","15_MES"
"20563","jlkgeade-1","15_MES"
"20564","jlkhlnim-1","2_PCT"
"20565","jlkjdmbh-1","2_PCT"
"20566","jlklipjn-1","2_PCT"
"20567","jlknphic-1","2_PCT"
"20568","jllccepi-1","15_MES"
"20569","jllefbha-1","2_PCT"
"20570","jllejaeg-1","2_PCT"
"20571","jllelaan-1","23_LEU"
"20572","jllikoke-1","23_LEU"
"20573","jlljfmda-1","23_LEU"
"20574","jllkbabe-1","23_LEU"
"20575","jllkcijm-1","2_PCT"
"20576","jllkmdjk-1","15_MES"
"20577","jllmabkk-1","2_PCT"
"20578","jllndanh-1","2_PCT"
"20579","jllooejl-1","15_MES"
"20580","jlmafiae-1","23_LEU"
"20581","jlmdajdm-1","2_PCT"
"20582","jlmhihdi-1","23_LEU"
"20583","jlmicnen-1","23_LEU"
"20584","jlmjjmek-1","23_LEU"
"20585","jlmmlcgd-1","15_MES"
"20586","jlnclpbk-1","15_MES"
"20587","jlnechij-1","15_MES"
"20588","jlnkniec-1","2_PCT"
"20589","jlnpdggn-1","15_MES"
"20590","jlnphgfn-1","23_LEU"
"20591","jlnppgah-1","23_LEU"
"20592","jloagfli-1","15_MES"
"20593","jloejpof-1","2_PCT"
"20594","jlogboef-1","23_LEU"
"20595","jloifaoj-1","2_PCT"
"20596","jlomgnac-1","2_PCT"
"20597","jlomikji-1","23_LEU"
"20598","jlpbffmb-1","23_LEU"
"20599","jlphgdan-1","23_LEU"
"20600","jlpifogm-1","23_LEU"
"20601","jlpiheda-1","2_PCT"
"20602","jlpkfjkb-1","23_LEU"
"20603","jlpkiohe-1","12_POD"
"20604","jlplcaog-1","2_PCT"
"20605","jlpmaccd-1","23_LEU"
"20606","jlpnplbe-1","15_MES"
"20607","jlppldfo-1","23_LEU"
"20608","jmacmdek-1","15_MES"
"20609","jmafenlf-1","15_MES"
"20610","jmaihfii-1","15_MES"
"20611","jmailidc-1","15_MES"
"20612","jmaiokhi-1","2_PCT"
"20613","jmamonmb-1","15_MES"
"20614","jmaokdcp-1","23_LEU"
"20615","jmapmkcd-1","15_MES"
"20616","jmbddpmc-1","23_LEU"
"20617","jmbfffhn-1","12_POD"
"20618","jmbfofpa-1","23_LEU"
"20619","jmbkklnc-1","15_MES"
"20620","jmbmahoj-1","15_MES"
"20621","jmbnndkk-1","15_MES"
"20622","jmcdopgo-1","23_LEU"
"20623","jmceflil-1","12_POD"
"20624","jmcenodp-1","15_MES"
"20625","jmcfobgn-1","13_PCT-TAL"
"20626","jmcgnemg-1","4_TAL"
"20627","jmchfjpg-1","2_PCT"
"20628","jmcicjkb-1","0_TAL"
"20629","jmclchkh-1","0_TAL"
"20630","jmclkdbe-1","10_ENDO"
"20631","jmcmmlhd-1","15_MES"
"20632","jmdebjbl-1","15_MES"
"20633","jmdecjmf-1","0_TAL"
"20634","jmdfgkap-1","0_TAL"
"20635","jmdigomi-1","0_TAL"
"20636","jmdjflfi-1","15_MES"
"20637","jmdmhobj-1","4_TAL"
"20638","jmdnbobm-1","15_MES"
"20639","jmdohmlk-1","10_ENDO"
"20640","jmdpjcjl-1","16_PEC"
"20641","jmebdmkn-1","9_LOH"
"20642","jmeffnon-1","9_LOH"
"20643","jmehdalb-1","15_MES"
"20644","jmekbopf-1","15_MES"
"20645","jmembfbd-1","9_LOH"
"20646","jmemihbi-1","16_PEC"
"20647","jmenfoja-1","15_MES"
"20648","jmfaffii-1","9_LOH"
"20649","jmfdalln-1","16_PEC"
"20650","jmffoohi-1","16_PEC"
"20651","jmfggkik-1","16_PEC"
"20652","jmfhflkn-1","16_PEC"
"20653","jmfkanli-1","15_MES"
"20654","jmfloigl-1","9_LOH"
"20655","jmgcciol-1","16_PEC"
"20656","jmgefglf-1","23_LEU"
"20657","jmgfpoam-1","16_PEC"
"20658","jmgibgde-1","16_PEC"
"20659","jmgiekok-1","15_MES"
"20660","jmgignhn-1","9_LOH"
"20661","jmgjbhjc-1","9_LOH"
"20662","jmgkefan-1","16_PEC"
"20663","jmglmdma-1","23_LEU"
"20664","jmglojam-1","15_MES"
"20665","jmgmnhco-1","15_MES"
"20666","jmhfcgdk-1","15_MES"
"20667","jmhfkeom-1","15_MES"
"20668","jmhfpgag-1","15_MES"
"20669","jmhgadoi-1","15_MES"
"20670","jmhinegj-1","15_MES"
"20671","jmhpdlgj-1","15_MES"
"20672","jmhpjgad-1","15_MES"
"20673","jmiecmge-1","15_MES"
"20674","jmiepgfh-1","10_ENDO"
"20675","jmifaidf-1","15_MES"
"20676","jmiggcho-1","0_TAL"
"20677","jmihedfk-1","15_MES"
"20678","jmikgiam-1","23_LEU"
"20679","jmimjmli-1","16_PEC"
"20680","jmimlnmc-1","9_LOH"
"20681","jmionlog-1","16_PEC"
"20682","jmipdadk-1","12_POD"
"20683","jmjbioia-1","15_MES"
"20684","jmjeiebi-1","15_MES"
"20685","jmjhfhfk-1","15_MES"
"20686","jmjhgkih-1","16_PEC"
"20687","jmjhobmg-1","16_PEC"
"20688","jmjkoffp-1","16_PEC"
"20689","jmjldpda-1","16_PEC"
"20690","jmjoicpf-1","15_MES"
"20691","jmkaaihi-1","15_MES"
"20692","jmkaonob-1","10_ENDO"
"20693","jmkbmhmd-1","9_LOH"
"20694","jmkdbafn-1","16_PEC"
"20695","jmkecfmf-1","16_PEC"
"20696","jmkhjcfb-1","16_PEC"
"20697","jmkjnoic-1","0_TAL"
"20698","jmkkdpfk-1","15_MES"
"20699","jmklckmo-1","9_LOH"
"20700","jmlakdij-1","15_MES"
"20701","jmlalhic-1","16_PEC"
"20702","jmlhegig-1","10_ENDO"
"20703","jmljjgmp-1","15_MES"
"20704","jmlmfala-1","9_LOH"
"20705","jmlpdaco-1","15_MES"
"20706","jmmadmgn-1","9_LOH"
"20707","jmmbkhec-1","13_PCT-TAL"
"20708","jmmceedl-1","15_MES"
"20709","jmmdgoje-1","9_LOH"
"20710","jmmfiflh-1","15_MES"
"20711","jmmhcpdn-1","9_LOH"
"20712","jmmnnipf-1","0_TAL"
"20713","jmmojehf-1","9_LOH"
"20714","jmnbkiff-1","9_LOH"
"20715","jmnclhae-1","9_LOH"
"20716","jmngacel-1","9_LOH"
"20717","jmninihg-1","2_PCT"
"20718","jmnionid-1","16_PEC"
"20719","jmnjighh-1","15_MES"
"20720","jmnnbnpg-1","16_PEC"
"20721","jmnneodm-1","16_PEC"
"20722","jmodjpkl-1","16_PEC"
"20723","jmodomdh-1","16_PEC"
"20724","jmoekiei-1","12_POD"
"20725","jmogilbi-1","15_MES"
"20726","jmoicdmc-1","7_TAL"
"20727","jmonkcbm-1","16_PEC"
"20728","jmoohbeb-1","9_LOH"
"20729","jmpcgjfc-1","16_PEC"
"20730","jmpcname-1","10_ENDO"
"20731","jmpdfjnh-1","15_MES"
"20732","jmpemjnc-1","16_PEC"
"20733","jmphapmm-1","10_ENDO"
"20734","jmpicgmh-1","0_TAL"
"20735","jmpkeepi-1","9_LOH"
"20736","jmpkhgpc-1","2_PCT"
"20737","jmpomamf-1","4_TAL"
"20738","jnafafom-1","15_MES"
"20739","jnagoihb-1","15_MES"
"20740","jnajagoh-1","15_MES"
"20741","jnapfpkj-1","10_ENDO"
"20742","jnbalbik-1","23_LEU"
"20743","jnbdhhbe-1","15_MES"
"20744","jnbffgad-1","15_MES"
"20745","jnbhncol-1","16_PEC"
"20746","jnbjdpac-1","16_PEC"
"20747","jnbkhdni-1","15_MES"
"20748","jnbkmgnp-1","16_PEC"
"20749","jnbmjkme-1","15_MES"
"20750","jnbnkmog-1","15_MES"
"20751","jnbokefo-1","10_ENDO"
"20752","jnbphahf-1","15_MES"
"20753","jnccajni-1","16_PEC"
"20754","jnceakfb-1","4_TAL"
"20755","jnceejga-1","16_PEC"
"20756","jnchconl-1","15_MES"
"20757","jncjifga-1","4_TAL"
"20758","jncjpblf-1","4_TAL"
"20759","jnckgmci-1","4_TAL"
"20760","jnckoadn-1","15_MES"
"20761","jncmogne-1","23_LEU"
"20762","jncobmom-1","15_MES"
"20763","jncomfim-1","0_TAL"
"20764","jncpkhjn-1","16_PEC"
"20765","jndakhad-1","15_MES"
"20766","jndeeiol-1","2_PCT"
"20767","jndfehkg-1","16_PEC"
"20768","jndgedmn-1","15_MES"
"20769","jndjkknm-1","15_MES"
"20770","jndnnajm-1","15_MES"
"20771","jndnndcg-1","0_TAL"
"20772","jndomhjk-1","4_TAL"
"20773","jnecdafj-1","15_MES"
"20774","jnecdhnj-1","4_TAL"
"20775","jnecjlef-1","10_ENDO"
"20776","jneffmhm-1","17_ENDO"
"20777","jnefgeac-1","15_MES"
"20778","jnefjlhm-1","23_LEU"
"20779","jneiindf-1","15_MES"
"20780","jnejpdao-1","16_PEC"
"20781","jnfdiemb-1","23_LEU"
"20782","jnffnkim-1","15_MES"
"20783","jnfgenpd-1","15_MES"
"20784","jnfhobfl-1","16_PEC"
"20785","jnfinomj-1","12_POD"
"20786","jnfkeboo-1","15_MES"
"20787","jnflnkig-1","15_MES"
"20788","jnfmabeg-1","9_LOH"
"20789","jnfmbcni-1","9_LOH"
"20790","jnfnopbm-1","15_MES"
"20791","jngdldhh-1","10_ENDO"
"20792","jngebekd-1","15_MES"
"20793","jnggnheh-1","9_LOH"
"20794","jnhbgemo-1","16_PEC"
"20795","jnhfhled-1","10_ENDO"
"20796","jnhggppb-1","23_LEU"
"20797","jnhjnmmp-1","16_PEC"
"20798","jnhkfapn-1","0_TAL"
"20799","jnhkpmnc-1","15_MES"
"20800","jnhnpbjj-1","9_LOH"
"20801","jnhokgof-1","15_MES"
"20802","jniccgca-1","15_MES"
"20803","jnicdpdk-1","15_MES"
"20804","jniheoia-1","9_LOH"
"20805","jnihipgo-1","16_PEC"
"20806","jniljgof-1","16_PEC"
"20807","jnilnfad-1","16_PEC"
"20808","jnimfegg-1","16_PEC"
"20809","jnimkoib-1","9_LOH"
"20810","jnimmecj-1","0_TAL"
"20811","jninppge-1","4_TAL"
"20812","jnioepbo-1","0_TAL"
"20813","jnipdljj-1","0_TAL"
"20814","jnjcnole-1","4_TAL"
"20815","jnjdkonn-1","15_MES"
"20816","jnjeiiop-1","15_MES"
"20817","jnjekalg-1","23_LEU"
"20818","jnjfpgih-1","15_MES"
"20819","jnjhaoln-1","15_MES"
"20820","jnjldhab-1","15_MES"
"20821","jnjlfjfa-1","15_MES"
"20822","jnkaaeln-1","23_LEU"
"20823","jnkclfop-1","15_MES"
"20824","jnkflpgk-1","15_MES"
"20825","jnkjibch-1","23_LEU"
"20826","jnkkdbdd-1","15_MES"
"20827","jnkloppa-1","15_MES"
"20828","jnknnbgo-1","15_MES"
"20829","jnkomikh-1","15_MES"
"20830","jnkpcknb-1","15_MES"
"20831","jnlbehlg-1","15_MES"
"20832","jnldpbhk-1","15_MES"
"20833","jnldpfkk-1","23_LEU"
"20834","jnleeepi-1","15_MES"
"20835","jnlejpho-1","15_MES"
"20836","jnlggnoo-1","15_MES"
"20837","jnlhegcp-1","23_LEU"
"20838","jnlhlcia-1","15_MES"
"20839","jnlhoaff-1","15_MES"
"20840","jnlieojh-1","23_LEU"
"20841","jnlmdeak-1","15_MES"
"20842","jnlmoeol-1","15_MES"
"20843","jnmadibi-1","23_LEU"
"20844","jnmdcdem-1","15_MES"
"20845","jnmiamoa-1","15_MES"
"20846","jnmiogkk-1","15_MES"
"20847","jnmlfkeh-1","15_MES"
"20848","jnmlhobg-1","15_MES"
"20849","jnnaiajd-1","15_MES"
"20850","jnnbmfoo-1","15_MES"
"20851","jnncload-1","23_LEU"
"20852","jnndijea-1","15_MES"
"20853","jnngcbpc-1","15_MES"
"20854","jnnjamal-1","15_MES"
"20855","jnnjjbbo-1","23_LEU"
"20856","jnnmnkko-1","23_LEU"
"20857","jnnoclhh-1","23_LEU"
"20858","jnodgmfp-1","15_MES"
"20859","jnodinnn-1","0_TAL"
"20860","jnogfhif-1","4_TAL"
"20861","jnoldokp-1","0_TAL"
"20862","jnonjgkb-1","0_TAL"
"20863","jnonkkle-1","4_TAL"
"20864","jnoohmba-1","0_TAL"
"20865","jnoooind-1","15_MES"
"20866","jnpeghab-1","4_TAL"
"20867","jnphiegk-1","13_PCT-TAL"
"20868","jnpmgapf-1","15_MES"
"20869","jnpoanbn-1","0_TAL"
"20870","joaaabef-1","15_MES"
"20871","joaaclhd-1","4_TAL"
"20872","joafcpid-1","0_TAL"
"20873","joahfhfc-1","15_MES"
"20874","joaiebaj-1","4_TAL"
"20875","joajflcn-1","15_MES"
"20876","joajppmn-1","10_ENDO"
"20877","joamlopc-1","15_MES"
"20878","joapcdgg-1","15_MES"
"20879","jobanbnd-1","15_MES"
"20880","jobbaimo-1","12_POD"
"20881","jobcgdcb-1","15_MES"
"20882","jobdjifp-1","15_MES"
"20883","jobfjdln-1","15_MES"
"20884","jobfmaff-1","0_TAL"
"20885","jobgipoe-1","15_MES"
"20886","jobkeoen-1","15_MES"
"20887","jobkhfjb-1","15_MES"
"20888","jobkloie-1","15_MES"
"20889","jobkndff-1","15_MES"
"20890","jobnjlal-1","15_MES"
"20891","jobpchjd-1","15_MES"
"20892","jocdnipk-1","15_MES"
"20893","jocjaoka-1","15_MES"
"20894","joclnppl-1","15_MES"
"20895","jocojkop-1","15_MES"
"20896","jocpblpj-1","10_ENDO"
"20897","jocpcoje-1","15_MES"
"20898","jocpjpke-1","10_ENDO"
"20899","jocplkoj-1","10_ENDO"
